,IndexName,Date,Total Returns Index
240,NIFTY MIDCAP 150,11 Jan 2024,22010.79
241,NIFTY MIDCAP 150,10 Jan 2024,21916.26
242,NIFTY MIDCAP 150,09 Jan 2024,21861.73
243,NIFTY MIDCAP 150,08 Jan 2024,21822.17
244,NIFTY MIDCAP 150,05 Jan 2024,22009.73
245,NIFTY MIDCAP 150,04 Jan 2024,21939.42
246,NIFTY MIDCAP 150,03 Jan 2024,21620.19
247,NIFTY MIDCAP 150,02 Jan 2024,21567.59
248,NIFTY MIDCAP 150,01 Jan 2024,21600.17
0,NIFTY MIDCAP 150,31 Dec 2025,28332.35
1,NIFTY MIDCAP 150,30 Dec 2025,28058.88
2,NIFTY MIDCAP 150,29 Dec 2025,28108.56
3,NIFTY MIDCAP 150,26 Dec 2025,28222.74
4,NIFTY MIDCAP 150,24 Dec 2025,28294.73
5,NIFTY MIDCAP 150,23 Dec 2025,28429.77
6,NIFTY MIDCAP 150,22 Dec 2025,28398.52
7,NIFTY MIDCAP 150,19 Dec 2025,28166.03
8,NIFTY MIDCAP 150,18 Dec 2025,27843.75
9,NIFTY MIDCAP 150,17 Dec 2025,27784.6
10,NIFTY MIDCAP 150,16 Dec 2025,27937.14
11,NIFTY MIDCAP 150,15 Dec 2025,28154.16
12,NIFTY MIDCAP 150,12 Dec 2025,28173.64
13,NIFTY MIDCAP 150,11 Dec 2025,27844.38
14,NIFTY MIDCAP 150,10 Dec 2025,27608.64
15,NIFTY MIDCAP 150,09 Dec 2025,27866.99
16,NIFTY MIDCAP 150,08 Dec 2025,27763.97
17,NIFTY MIDCAP 150,05 Dec 2025,28244.59
18,NIFTY MIDCAP 150,04 Dec 2025,28133.74
19,NIFTY MIDCAP 150,03 Dec 2025,28145.67
20,NIFTY MIDCAP 150,02 Dec 2025,28397.14
21,NIFTY MIDCAP 150,01 Dec 2025,28453.67
22,NIFTY MIDCAP 150,28 Nov 2025,28483.02
23,NIFTY MIDCAP 150,27 Nov 2025,28514.44
24,NIFTY MIDCAP 150,26 Nov 2025,28513.18
25,NIFTY MIDCAP 150,25 Nov 2025,28153.7
26,NIFTY MIDCAP 150,24 Nov 2025,28081.17
27,NIFTY MIDCAP 150,21 Nov 2025,28172.43
28,NIFTY MIDCAP 150,20 Nov 2025,28494.94
29,NIFTY MIDCAP 150,19 Nov 2025,28504.32
30,NIFTY MIDCAP 150,18 Nov 2025,28411.77
31,NIFTY MIDCAP 150,17 Nov 2025,28587.0
32,NIFTY MIDCAP 150,14 Nov 2025,28394.78
33,NIFTY MIDCAP 150,13 Nov 2025,28380.94
34,NIFTY MIDCAP 150,12 Nov 2025,28472.05
35,NIFTY MIDCAP 150,11 Nov 2025,28255.85
36,NIFTY MIDCAP 150,10 Nov 2025,28131.39
37,NIFTY MIDCAP 150,07 Nov 2025,28002.59
38,NIFTY MIDCAP 150,06 Nov 2025,27869.84
39,NIFTY MIDCAP 150,04 Nov 2025,28135.61
40,NIFTY MIDCAP 150,03 Nov 2025,28237.53
41,NIFTY MIDCAP 150,31 Oct 2025,28016.13
42,NIFTY MIDCAP 150,30 Oct 2025,28153.03
43,NIFTY MIDCAP 150,29 Oct 2025,28198.83
44,NIFTY MIDCAP 150,28 Oct 2025,28036.82
45,NIFTY MIDCAP 150,27 Oct 2025,28038.88
46,NIFTY MIDCAP 150,24 Oct 2025,27816.41
47,NIFTY MIDCAP 150,23 Oct 2025,27878.48
48,NIFTY MIDCAP 150,21 Oct 2025,27919.15
49,NIFTY MIDCAP 150,20 Oct 2025,27859.21
50,NIFTY MIDCAP 150,17 Oct 2025,27678.5
51,NIFTY MIDCAP 150,16 Oct 2025,27828.56
52,NIFTY MIDCAP 150,15 Oct 2025,27695.9
53,NIFTY MIDCAP 150,14 Oct 2025,27441.08
54,NIFTY MIDCAP 150,13 Oct 2025,27632.73
55,NIFTY MIDCAP 150,10 Oct 2025,27629.15
56,NIFTY MIDCAP 150,09 Oct 2025,27516.68
57,NIFTY MIDCAP 150,08 Oct 2025,27290.48
58,NIFTY MIDCAP 150,07 Oct 2025,27491.32
59,NIFTY MIDCAP 150,06 Oct 2025,27383.49
60,NIFTY MIDCAP 150,03 Oct 2025,27191.96
61,NIFTY MIDCAP 150,01 Oct 2025,26963.11
62,NIFTY MIDCAP 150,30 Sep 2025,26732.2
63,NIFTY MIDCAP 150,29 Sep 2025,26708.44
64,NIFTY MIDCAP 150,26 Sep 2025,26642.03
65,NIFTY MIDCAP 150,25 Sep 2025,27167.76
66,NIFTY MIDCAP 150,24 Sep 2025,27347.98
67,NIFTY MIDCAP 150,23 Sep 2025,27589.72
68,NIFTY MIDCAP 150,22 Sep 2025,27670.9
69,NIFTY MIDCAP 150,19 Sep 2025,27827.27
70,NIFTY MIDCAP 150,18 Sep 2025,27822.67
71,NIFTY MIDCAP 150,17 Sep 2025,27736.45
72,NIFTY MIDCAP 150,16 Sep 2025,27685.76
73,NIFTY MIDCAP 150,15 Sep 2025,27515.59
74,NIFTY MIDCAP 150,12 Sep 2025,27399.52
75,NIFTY MIDCAP 150,11 Sep 2025,27323.85
76,NIFTY MIDCAP 150,10 Sep 2025,27311.91
77,NIFTY MIDCAP 150,09 Sep 2025,27054.71
78,NIFTY MIDCAP 150,08 Sep 2025,27001.61
79,NIFTY MIDCAP 150,05 Sep 2025,26895.97
80,NIFTY MIDCAP 150,04 Sep 2025,26877.3
81,NIFTY MIDCAP 150,03 Sep 2025,27045.22
82,NIFTY MIDCAP 150,02 Sep 2025,26863.75
83,NIFTY MIDCAP 150,01 Sep 2025,26815.68
84,NIFTY MIDCAP 150,29 Aug 2025,26356.47
85,NIFTY MIDCAP 150,28 Aug 2025,26501.73
86,NIFTY MIDCAP 150,26 Aug 2025,26825.05
87,NIFTY MIDCAP 150,25 Aug 2025,27222.61
88,NIFTY MIDCAP 150,22 Aug 2025,27230.05
89,NIFTY MIDCAP 150,21 Aug 2025,27271.76
90,NIFTY MIDCAP 150,20 Aug 2025,27385.16
91,NIFTY MIDCAP 150,19 Aug 2025,27259.12
92,NIFTY MIDCAP 150,18 Aug 2025,27005.46
93,NIFTY MIDCAP 150,14 Aug 2025,26687.97
94,NIFTY MIDCAP 150,13 Aug 2025,26745.15
95,NIFTY MIDCAP 150,12 Aug 2025,26575.9
96,NIFTY MIDCAP 150,11 Aug 2025,26637.61
97,NIFTY MIDCAP 150,08 Aug 2025,26465.55
98,NIFTY MIDCAP 150,07 Aug 2025,26849.93
99,NIFTY MIDCAP 150,06 Aug 2025,26778.79
100,NIFTY MIDCAP 150,05 Aug 2025,27022.72
101,NIFTY MIDCAP 150,04 Aug 2025,27073.18
102,NIFTY MIDCAP 150,01 Aug 2025,26767.16
103,NIFTY MIDCAP 150,31 Jul 2025,27109.61
104,NIFTY MIDCAP 150,30 Jul 2025,27334.9
105,NIFTY MIDCAP 150,29 Jul 2025,27285.08
106,NIFTY MIDCAP 150,28 Jul 2025,27047.77
107,NIFTY MIDCAP 150,25 Jul 2025,27283.81
108,NIFTY MIDCAP 150,24 Jul 2025,27727.09
109,NIFTY MIDCAP 150,23 Jul 2025,27845.15
110,NIFTY MIDCAP 150,22 Jul 2025,27762.27
111,NIFTY MIDCAP 150,21 Jul 2025,27905.57
112,NIFTY MIDCAP 150,18 Jul 2025,27730.28
113,NIFTY MIDCAP 150,17 Jul 2025,27911.53
114,NIFTY MIDCAP 150,16 Jul 2025,27898.1
115,NIFTY MIDCAP 150,15 Jul 2025,27870.97
116,NIFTY MIDCAP 150,14 Jul 2025,27616.04
117,NIFTY MIDCAP 150,11 Jul 2025,27440.39
118,NIFTY MIDCAP 150,10 Jul 2025,27666.04
119,NIFTY MIDCAP 150,09 Jul 2025,27742.5
120,NIFTY MIDCAP 150,08 Jul 2025,27750.96
121,NIFTY MIDCAP 150,07 Jul 2025,27788.52
122,NIFTY MIDCAP 150,04 Jul 2025,27860.59
123,NIFTY MIDCAP 150,03 Jul 2025,27858.57
124,NIFTY MIDCAP 150,02 Jul 2025,27811.58
125,NIFTY MIDCAP 150,01 Jul 2025,27825.39
126,NIFTY MIDCAP 150,30 Jun 2025,27872.86
127,NIFTY MIDCAP 150,27 Jun 2025,27684.69
128,NIFTY MIDCAP 150,26 Jun 2025,27574.15
129,NIFTY MIDCAP 150,25 Jun 2025,27431.59
130,NIFTY MIDCAP 150,24 Jun 2025,27282.47
131,NIFTY MIDCAP 150,23 Jun 2025,27088.78
132,NIFTY MIDCAP 150,20 Jun 2025,26979.21
133,NIFTY MIDCAP 150,19 Jun 2025,26644.08
134,NIFTY MIDCAP 150,18 Jun 2025,27067.09
135,NIFTY MIDCAP 150,17 Jun 2025,27196.94
136,NIFTY MIDCAP 150,16 Jun 2025,27363.28
137,NIFTY MIDCAP 150,13 Jun 2025,27157.18
138,NIFTY MIDCAP 150,12 Jun 2025,27253.84
139,NIFTY MIDCAP 150,11 Jun 2025,27680.02
140,NIFTY MIDCAP 150,10 Jun 2025,27766.54
141,NIFTY MIDCAP 150,09 Jun 2025,27756.74
142,NIFTY MIDCAP 150,06 Jun 2025,27478.33
143,NIFTY MIDCAP 150,05 Jun 2025,27207.58
144,NIFTY MIDCAP 150,04 Jun 2025,27027.85
145,NIFTY MIDCAP 150,03 Jun 2025,26812.68
146,NIFTY MIDCAP 150,02 Jun 2025,26909.02
147,NIFTY MIDCAP 150,30 May 2025,26763.04
148,NIFTY MIDCAP 150,29 May 2025,26809.12
149,NIFTY MIDCAP 150,28 May 2025,26658.68
150,NIFTY MIDCAP 150,27 May 2025,26643.36
151,NIFTY MIDCAP 150,26 May 2025,26586.67
152,NIFTY MIDCAP 150,23 May 2025,26438.87
153,NIFTY MIDCAP 150,22 May 2025,26284.73
154,NIFTY MIDCAP 150,21 May 2025,26376.08
155,NIFTY MIDCAP 150,20 May 2025,26168.05
156,NIFTY MIDCAP 150,19 May 2025,26582.83
157,NIFTY MIDCAP 150,16 May 2025,26541.5
158,NIFTY MIDCAP 150,15 May 2025,26314.81
159,NIFTY MIDCAP 150,14 May 2025,26133.45
160,NIFTY MIDCAP 150,13 May 2025,25803.61
161,NIFTY MIDCAP 150,12 May 2025,25743.05
162,NIFTY MIDCAP 150,09 May 2025,24812.11
163,NIFTY MIDCAP 150,08 May 2025,24805.52
164,NIFTY MIDCAP 150,07 May 2025,25251.0
165,NIFTY MIDCAP 150,06 May 2025,24874.23
166,NIFTY MIDCAP 150,05 May 2025,25384.45
167,NIFTY MIDCAP 150,02 May 2025,24990.45
168,NIFTY MIDCAP 150,30 Apr 2025,25161.44
169,NIFTY MIDCAP 150,29 Apr 2025,25333.47
170,NIFTY MIDCAP 150,28 Apr 2025,25279.15
171,NIFTY MIDCAP 150,25 Apr 2025,24934.94
172,NIFTY MIDCAP 150,24 Apr 2025,25565.2
173,NIFTY MIDCAP 150,23 Apr 2025,25609.05
174,NIFTY MIDCAP 150,22 Apr 2025,25359.12
175,NIFTY MIDCAP 150,21 Apr 2025,25145.65
176,NIFTY MIDCAP 150,17 Apr 2025,24601.03
177,NIFTY MIDCAP 150,16 Apr 2025,24458.22
178,NIFTY MIDCAP 150,15 Apr 2025,24278.15
179,NIFTY MIDCAP 150,11 Apr 2025,23563.78
180,NIFTY MIDCAP 150,09 Apr 2025,23131.11
181,NIFTY MIDCAP 150,08 Apr 2025,23275.81
182,NIFTY MIDCAP 150,07 Apr 2025,22792.31
183,NIFTY MIDCAP 150,04 Apr 2025,23640.66
184,NIFTY MIDCAP 150,03 Apr 2025,24353.47
185,NIFTY MIDCAP 150,02 Apr 2025,24305.83
186,NIFTY MIDCAP 150,01 Apr 2025,23964.87
187,NIFTY MIDCAP 150,28 Mar 2025,24204.03
188,NIFTY MIDCAP 150,27 Mar 2025,24273.06
189,NIFTY MIDCAP 150,26 Mar 2025,24186.09
190,NIFTY MIDCAP 150,25 Mar 2025,24340.09
191,NIFTY MIDCAP 150,24 Mar 2025,24580.57
192,NIFTY MIDCAP 150,21 Mar 2025,24308.41
193,NIFTY MIDCAP 150,20 Mar 2025,23985.19
194,NIFTY MIDCAP 150,19 Mar 2025,23853.48
195,NIFTY MIDCAP 150,18 Mar 2025,23301.59
196,NIFTY MIDCAP 150,17 Mar 2025,22831.73
197,NIFTY MIDCAP 150,13 Mar 2025,22660.54
198,NIFTY MIDCAP 150,12 Mar 2025,22802.06
199,NIFTY MIDCAP 150,11 Mar 2025,22919.31
200,NIFTY MIDCAP 150,10 Mar 2025,22823.39
201,NIFTY MIDCAP 150,07 Mar 2025,23151.87
202,NIFTY MIDCAP 150,06 Mar 2025,23215.17
203,NIFTY MIDCAP 150,05 Mar 2025,23087.47
204,NIFTY MIDCAP 150,04 Mar 2025,22539.64
205,NIFTY MIDCAP 150,03 Mar 2025,22503.24
206,NIFTY MIDCAP 150,28 Feb 2025,22467.8
207,NIFTY MIDCAP 150,27 Feb 2025,23007.39
208,NIFTY MIDCAP 150,25 Feb 2025,23300.93
209,NIFTY MIDCAP 150,24 Feb 2025,23420.75
210,NIFTY MIDCAP 150,21 Feb 2025,23645.34
211,NIFTY MIDCAP 150,20 Feb 2025,23907.3
212,NIFTY MIDCAP 150,19 Feb 2025,23597.75
213,NIFTY MIDCAP 150,18 Feb 2025,23257.28
214,NIFTY MIDCAP 150,17 Feb 2025,23297.89
215,NIFTY MIDCAP 150,14 Feb 2025,23216.87
216,NIFTY MIDCAP 150,13 Feb 2025,23781.87
217,NIFTY MIDCAP 150,12 Feb 2025,23743.08
218,NIFTY MIDCAP 150,11 Feb 2025,23829.4
219,NIFTY MIDCAP 150,10 Feb 2025,24550.4
220,NIFTY MIDCAP 150,07 Feb 2025,25072.43
221,NIFTY MIDCAP 150,06 Feb 2025,25036.5
222,NIFTY MIDCAP 150,05 Feb 2025,25290.85
223,NIFTY MIDCAP 150,04 Feb 2025,25104.43
224,NIFTY MIDCAP 150,03 Feb 2025,24761.7
225,NIFTY MIDCAP 150,01 Feb 2025,25007.29
226,NIFTY MIDCAP 150,31 Jan 2025,25105.36
227,NIFTY MIDCAP 150,30 Jan 2025,24677.91
228,NIFTY MIDCAP 150,29 Jan 2025,24634.76
229,NIFTY MIDCAP 150,28 Jan 2025,24049.77
230,NIFTY MIDCAP 150,27 Jan 2025,24217.94
231,NIFTY MIDCAP 150,24 Jan 2025,24921.87
232,NIFTY MIDCAP 150,23 Jan 2025,25350.37
233,NIFTY MIDCAP 150,22 Jan 2025,24906.42
234,NIFTY MIDCAP 150,21 Jan 2025,25221.8
235,NIFTY MIDCAP 150,20 Jan 2025,25733.44
236,NIFTY MIDCAP 150,17 Jan 2025,25537.41
237,NIFTY MIDCAP 150,16 Jan 2025,25508.04
238,NIFTY MIDCAP 150,15 Jan 2025,25233.31
239,NIFTY MIDCAP 150,14 Jan 2025,25142.23
240,NIFTY MIDCAP 150,13 Jan 2025,24604.76
241,NIFTY MIDCAP 150,10 Jan 2025,25609.55
242,NIFTY MIDCAP 150,09 Jan 2025,26142.28
243,NIFTY MIDCAP 150,08 Jan 2025,26352.27
244,NIFTY MIDCAP 150,07 Jan 2025,26631.09
245,NIFTY MIDCAP 150,06 Jan 2025,26402.02
246,NIFTY MIDCAP 150,03 Jan 2025,27084.39
247,NIFTY MIDCAP 150,02 Jan 2025,27152.47
248,NIFTY MIDCAP 150,01 Jan 2025,26865.92
0,NIFTY MIDCAP 150,16 Jan 2026,27948.48
1,NIFTY MIDCAP 150,14 Jan 2026,27936.2
2,NIFTY MIDCAP 150,13 Jan 2026,27876.76
3,NIFTY MIDCAP 150,12 Jan 2026,27915.12
4,NIFTY MIDCAP 150,09 Jan 2026,27962.24
5,NIFTY MIDCAP 150,08 Jan 2026,28209.8
6,NIFTY MIDCAP 150,07 Jan 2026,28751.51
7,NIFTY MIDCAP 150,06 Jan 2026,28629.58
8,NIFTY MIDCAP 150,05 Jan 2026,28686.63
9,NIFTY MIDCAP 150,02 Jan 2026,28716.65
10,NIFTY MIDCAP 150,01 Jan 2026,28449.64
