,IndexName,Date,Total Returns Index
170,NIFTY SMALLCAP 250,25 Apr 2023,11504.47
171,NIFTY SMALLCAP 250,24 Apr 2023,11465.8
172,NIFTY SMALLCAP 250,21 Apr 2023,11411.7
173,NIFTY SMALLCAP 250,20 Apr 2023,11433.08
174,NIFTY SMALLCAP 250,19 Apr 2023,11401.95
175,NIFTY SMALLCAP 250,18 Apr 2023,11401.85
176,NIFTY SMALLCAP 250,17 Apr 2023,11393.69
177,NIFTY SMALLCAP 250,13 Apr 2023,11375.83
178,NIFTY SMALLCAP 250,12 Apr 2023,11340.66
179,NIFTY SMALLCAP 250,11 Apr 2023,11297.62
180,NIFTY SMALLCAP 250,10 Apr 2023,11245.93
181,NIFTY SMALLCAP 250,06 Apr 2023,11226.49
182,NIFTY SMALLCAP 250,05 Apr 2023,11143.67
183,NIFTY SMALLCAP 250,03 Apr 2023,11069.19
184,NIFTY SMALLCAP 250,31 Mar 2023,10982.49
185,NIFTY SMALLCAP 250,29 Mar 2023,10815.74
186,NIFTY SMALLCAP 250,28 Mar 2023,10634.51
187,NIFTY SMALLCAP 250,27 Mar 2023,10719.34
188,NIFTY SMALLCAP 250,24 Mar 2023,10882.04
189,NIFTY SMALLCAP 250,23 Mar 2023,11049.68
190,NIFTY SMALLCAP 250,22 Mar 2023,11083.56
191,NIFTY SMALLCAP 250,21 Mar 2023,11022.08
192,NIFTY SMALLCAP 250,20 Mar 2023,10971.18
193,NIFTY SMALLCAP 250,17 Mar 2023,11065.91
194,NIFTY SMALLCAP 250,16 Mar 2023,10993.03
195,NIFTY SMALLCAP 250,15 Mar 2023,11070.43
196,NIFTY SMALLCAP 250,14 Mar 2023,11050.18
197,NIFTY SMALLCAP 250,13 Mar 2023,11149.91
198,NIFTY SMALLCAP 250,10 Mar 2023,11386.82
199,NIFTY SMALLCAP 250,09 Mar 2023,11469.03
200,NIFTY SMALLCAP 250,08 Mar 2023,11507.23
201,NIFTY SMALLCAP 250,06 Mar 2023,11476.38
202,NIFTY SMALLCAP 250,03 Mar 2023,11359.6
203,NIFTY SMALLCAP 250,02 Mar 2023,11280.17
204,NIFTY SMALLCAP 250,01 Mar 2023,11290.11
205,NIFTY SMALLCAP 250,28 Feb 2023,11151.53
206,NIFTY SMALLCAP 250,27 Feb 2023,11112.98
207,NIFTY SMALLCAP 250,24 Feb 2023,11245.2
208,NIFTY SMALLCAP 250,23 Feb 2023,11263.59
209,NIFTY SMALLCAP 250,22 Feb 2023,11242.71
210,NIFTY SMALLCAP 250,21 Feb 2023,11370.49
211,NIFTY SMALLCAP 250,20 Feb 2023,11410.34
212,NIFTY SMALLCAP 250,17 Feb 2023,11446.12
213,NIFTY SMALLCAP 250,16 Feb 2023,11484.69
214,NIFTY SMALLCAP 250,15 Feb 2023,11392.68
215,NIFTY SMALLCAP 250,14 Feb 2023,11346.64
216,NIFTY SMALLCAP 250,13 Feb 2023,11406.13
217,NIFTY SMALLCAP 250,10 Feb 2023,11542.88
218,NIFTY SMALLCAP 250,09 Feb 2023,11485.25
219,NIFTY SMALLCAP 250,08 Feb 2023,11514.08
220,NIFTY SMALLCAP 250,07 Feb 2023,11425.32
221,NIFTY SMALLCAP 250,06 Feb 2023,11466.14
222,NIFTY SMALLCAP 250,03 Feb 2023,11436.68
223,NIFTY SMALLCAP 250,02 Feb 2023,11478.31
224,NIFTY SMALLCAP 250,01 Feb 2023,11428.21
225,NIFTY SMALLCAP 250,31 Jan 2023,11560.07
226,NIFTY SMALLCAP 250,30 Jan 2023,11264.03
227,NIFTY SMALLCAP 250,27 Jan 2023,11286.79
228,NIFTY SMALLCAP 250,25 Jan 2023,11496.66
229,NIFTY SMALLCAP 250,24 Jan 2023,11599.7
230,NIFTY SMALLCAP 250,23 Jan 2023,11645.85
231,NIFTY SMALLCAP 250,20 Jan 2023,11662.19
232,NIFTY SMALLCAP 250,19 Jan 2023,11726.97
233,NIFTY SMALLCAP 250,18 Jan 2023,11760.89
234,NIFTY SMALLCAP 250,17 Jan 2023,11753.25
235,NIFTY SMALLCAP 250,16 Jan 2023,11769.89
236,NIFTY SMALLCAP 250,13 Jan 2023,11776.12
237,NIFTY SMALLCAP 250,12 Jan 2023,11742.6
238,NIFTY SMALLCAP 250,11 Jan 2023,11734.87
239,NIFTY SMALLCAP 250,10 Jan 2023,11728.37
240,NIFTY SMALLCAP 250,09 Jan 2023,11785.94
241,NIFTY SMALLCAP 250,06 Jan 2023,11739.3
242,NIFTY SMALLCAP 250,05 Jan 2023,11830.08
243,NIFTY SMALLCAP 250,04 Jan 2023,11831.81
244,NIFTY SMALLCAP 250,03 Jan 2023,11938.69
245,NIFTY SMALLCAP 250,02 Jan 2023,11921.56
0,NIFTY SMALLCAP 250,31 Dec 2024,22442.03
1,NIFTY SMALLCAP 250,30 Dec 2024,22297.75
2,NIFTY SMALLCAP 250,27 Dec 2024,22395.19
3,NIFTY SMALLCAP 250,26 Dec 2024,22334.78
4,NIFTY SMALLCAP 250,24 Dec 2024,22341.14
5,NIFTY SMALLCAP 250,23 Dec 2024,22272.43
6,NIFTY SMALLCAP 250,20 Dec 2024,22367.9
7,NIFTY SMALLCAP 250,19 Dec 2024,22827.49
8,NIFTY SMALLCAP 250,18 Dec 2024,22905.13
9,NIFTY SMALLCAP 250,17 Dec 2024,23061.18
10,NIFTY SMALLCAP 250,16 Dec 2024,23190.08
11,NIFTY SMALLCAP 250,13 Dec 2024,23088.61
12,NIFTY SMALLCAP 250,12 Dec 2024,23172.77
13,NIFTY SMALLCAP 250,11 Dec 2024,23390.65
14,NIFTY SMALLCAP 250,10 Dec 2024,23324.82
15,NIFTY SMALLCAP 250,09 Dec 2024,23256.39
16,NIFTY SMALLCAP 250,06 Dec 2024,23171.08
17,NIFTY SMALLCAP 250,05 Dec 2024,23046.47
18,NIFTY SMALLCAP 250,04 Dec 2024,22936.66
19,NIFTY SMALLCAP 250,03 Dec 2024,22764.13
20,NIFTY SMALLCAP 250,02 Dec 2024,22552.51
21,NIFTY SMALLCAP 250,29 Nov 2024,22396.2
22,NIFTY SMALLCAP 250,28 Nov 2024,22216.29
23,NIFTY SMALLCAP 250,27 Nov 2024,22184.43
24,NIFTY SMALLCAP 250,26 Nov 2024,21960.17
25,NIFTY SMALLCAP 250,25 Nov 2024,21825.83
26,NIFTY SMALLCAP 250,22 Nov 2024,21373.93
27,NIFTY SMALLCAP 250,21 Nov 2024,21166.06
28,NIFTY SMALLCAP 250,19 Nov 2024,21289.19
29,NIFTY SMALLCAP 250,18 Nov 2024,21095.49
30,NIFTY SMALLCAP 250,14 Nov 2024,21231.61
31,NIFTY SMALLCAP 250,13 Nov 2024,21064.28
32,NIFTY SMALLCAP 250,12 Nov 2024,21729.02
33,NIFTY SMALLCAP 250,11 Nov 2024,22016.49
34,NIFTY SMALLCAP 250,08 Nov 2024,22282.26
35,NIFTY SMALLCAP 250,07 Nov 2024,22634.01
36,NIFTY SMALLCAP 250,06 Nov 2024,22775.3
37,NIFTY SMALLCAP 250,05 Nov 2024,22353.8
38,NIFTY SMALLCAP 250,04 Nov 2024,22245.98
39,NIFTY SMALLCAP 250,01 Nov 2024,22661.58
40,NIFTY SMALLCAP 250,31 Oct 2024,22424.5
41,NIFTY SMALLCAP 250,30 Oct 2024,22085.49
42,NIFTY SMALLCAP 250,29 Oct 2024,21826.31
43,NIFTY SMALLCAP 250,28 Oct 2024,21666.28
44,NIFTY SMALLCAP 250,25 Oct 2024,21419.26
45,NIFTY SMALLCAP 250,24 Oct 2024,21919.67
46,NIFTY SMALLCAP 250,23 Oct 2024,22051.01
47,NIFTY SMALLCAP 250,22 Oct 2024,21823.05
48,NIFTY SMALLCAP 250,21 Oct 2024,22657.48
49,NIFTY SMALLCAP 250,18 Oct 2024,23037.1
50,NIFTY SMALLCAP 250,17 Oct 2024,23046.43
51,NIFTY SMALLCAP 250,16 Oct 2024,23376.96
52,NIFTY SMALLCAP 250,15 Oct 2024,23328.56
53,NIFTY SMALLCAP 250,14 Oct 2024,23072.73
54,NIFTY SMALLCAP 250,11 Oct 2024,23006.92
55,NIFTY SMALLCAP 250,10 Oct 2024,22898.67
56,NIFTY SMALLCAP 250,09 Oct 2024,22869.11
57,NIFTY SMALLCAP 250,08 Oct 2024,22589.83
58,NIFTY SMALLCAP 250,07 Oct 2024,22124.55
59,NIFTY SMALLCAP 250,04 Oct 2024,22765.03
60,NIFTY SMALLCAP 250,03 Oct 2024,22964.06
61,NIFTY SMALLCAP 250,01 Oct 2024,23409.41
62,NIFTY SMALLCAP 250,30 Sep 2024,23256.45
63,NIFTY SMALLCAP 250,27 Sep 2024,23242.76
64,NIFTY SMALLCAP 250,26 Sep 2024,23287.12
65,NIFTY SMALLCAP 250,25 Sep 2024,23392.12
66,NIFTY SMALLCAP 250,24 Sep 2024,23474.51
67,NIFTY SMALLCAP 250,23 Sep 2024,23524.82
68,NIFTY SMALLCAP 250,20 Sep 2024,23323.86
69,NIFTY SMALLCAP 250,19 Sep 2024,23074.31
70,NIFTY SMALLCAP 250,18 Sep 2024,23332.66
71,NIFTY SMALLCAP 250,17 Sep 2024,23411.6
72,NIFTY SMALLCAP 250,16 Sep 2024,23453.23
73,NIFTY SMALLCAP 250,13 Sep 2024,23415.65
74,NIFTY SMALLCAP 250,12 Sep 2024,23209.03
75,NIFTY SMALLCAP 250,11 Sep 2024,23028.62
76,NIFTY SMALLCAP 250,10 Sep 2024,23209.78
77,NIFTY SMALLCAP 250,09 Sep 2024,22922.98
78,NIFTY SMALLCAP 250,06 Sep 2024,23113.65
79,NIFTY SMALLCAP 250,05 Sep 2024,23346.43
80,NIFTY SMALLCAP 250,04 Sep 2024,23124.96
81,NIFTY SMALLCAP 250,03 Sep 2024,23053.88
82,NIFTY SMALLCAP 250,02 Sep 2024,22918.64
83,NIFTY SMALLCAP 250,30 Aug 2024,22934.49
84,NIFTY SMALLCAP 250,29 Aug 2024,22815.26
85,NIFTY SMALLCAP 250,28 Aug 2024,22945.49
86,NIFTY SMALLCAP 250,27 Aug 2024,22994.76
87,NIFTY SMALLCAP 250,26 Aug 2024,22820.05
88,NIFTY SMALLCAP 250,23 Aug 2024,22725.25
89,NIFTY SMALLCAP 250,22 Aug 2024,22695.3
90,NIFTY SMALLCAP 250,21 Aug 2024,22623.4
91,NIFTY SMALLCAP 250,20 Aug 2024,22376.64
92,NIFTY SMALLCAP 250,19 Aug 2024,22254.24
93,NIFTY SMALLCAP 250,16 Aug 2024,21918.7
94,NIFTY SMALLCAP 250,14 Aug 2024,21550.87
95,NIFTY SMALLCAP 250,13 Aug 2024,21669.36
96,NIFTY SMALLCAP 250,12 Aug 2024,21939.08
97,NIFTY SMALLCAP 250,09 Aug 2024,21867.51
98,NIFTY SMALLCAP 250,08 Aug 2024,21723.0
99,NIFTY SMALLCAP 250,07 Aug 2024,21784.24
100,NIFTY SMALLCAP 250,06 Aug 2024,21272.65
101,NIFTY SMALLCAP 250,05 Aug 2024,21355.37
102,NIFTY SMALLCAP 250,02 Aug 2024,22287.45
103,NIFTY SMALLCAP 250,01 Aug 2024,22472.05
104,NIFTY SMALLCAP 250,31 Jul 2024,22624.73
105,NIFTY SMALLCAP 250,30 Jul 2024,22668.48
106,NIFTY SMALLCAP 250,29 Jul 2024,22482.62
107,NIFTY SMALLCAP 250,26 Jul 2024,22243.81
108,NIFTY SMALLCAP 250,25 Jul 2024,22034.07
109,NIFTY SMALLCAP 250,24 Jul 2024,22095.1
110,NIFTY SMALLCAP 250,23 Jul 2024,21690.59
111,NIFTY SMALLCAP 250,22 Jul 2024,21822.33
112,NIFTY SMALLCAP 250,19 Jul 2024,21627.58
113,NIFTY SMALLCAP 250,18 Jul 2024,22146.46
114,NIFTY SMALLCAP 250,16 Jul 2024,22392.36
115,NIFTY SMALLCAP 250,15 Jul 2024,22348.41
116,NIFTY SMALLCAP 250,12 Jul 2024,22267.11
117,NIFTY SMALLCAP 250,11 Jul 2024,22282.09
118,NIFTY SMALLCAP 250,10 Jul 2024,22147.62
119,NIFTY SMALLCAP 250,09 Jul 2024,22298.84
120,NIFTY SMALLCAP 250,08 Jul 2024,22245.93
121,NIFTY SMALLCAP 250,05 Jul 2024,22303.63
122,NIFTY SMALLCAP 250,04 Jul 2024,22151.59
123,NIFTY SMALLCAP 250,03 Jul 2024,22029.01
124,NIFTY SMALLCAP 250,02 Jul 2024,21832.82
125,NIFTY SMALLCAP 250,01 Jul 2024,21868.42
126,NIFTY SMALLCAP 250,28 Jun 2024,21545.32
127,NIFTY SMALLCAP 250,27 Jun 2024,21400.88
128,NIFTY SMALLCAP 250,26 Jun 2024,21521.88
129,NIFTY SMALLCAP 250,25 Jun 2024,21476.2
130,NIFTY SMALLCAP 250,24 Jun 2024,21461.06
131,NIFTY SMALLCAP 250,21 Jun 2024,21459.1
132,NIFTY SMALLCAP 250,20 Jun 2024,21466.27
133,NIFTY SMALLCAP 250,19 Jun 2024,21326.3
134,NIFTY SMALLCAP 250,18 Jun 2024,21407.8
135,NIFTY SMALLCAP 250,14 Jun 2024,21203.05
136,NIFTY SMALLCAP 250,13 Jun 2024,21021.5
137,NIFTY SMALLCAP 250,12 Jun 2024,20851.5
138,NIFTY SMALLCAP 250,11 Jun 2024,20657.62
139,NIFTY SMALLCAP 250,10 Jun 2024,20529.75
140,NIFTY SMALLCAP 250,07 Jun 2024,20262.3
141,NIFTY SMALLCAP 250,06 Jun 2024,19815.64
142,NIFTY SMALLCAP 250,05 Jun 2024,19191.54
143,NIFTY SMALLCAP 250,04 Jun 2024,18575.64
144,NIFTY SMALLCAP 250,03 Jun 2024,20070.23
145,NIFTY SMALLCAP 250,31 May 2024,19664.65
146,NIFTY SMALLCAP 250,30 May 2024,19569.19
147,NIFTY SMALLCAP 250,29 May 2024,19864.0
148,NIFTY SMALLCAP 250,28 May 2024,19847.46
149,NIFTY SMALLCAP 250,27 May 2024,20051.38
150,NIFTY SMALLCAP 250,24 May 2024,19963.43
151,NIFTY SMALLCAP 250,23 May 2024,19988.85
152,NIFTY SMALLCAP 250,22 May 2024,19940.03
153,NIFTY SMALLCAP 250,21 May 2024,19964.74
154,NIFTY SMALLCAP 250,18 May 2024,20049.95
155,NIFTY SMALLCAP 250,17 May 2024,19870.58
156,NIFTY SMALLCAP 250,16 May 2024,19559.47
157,NIFTY SMALLCAP 250,15 May 2024,19415.36
158,NIFTY SMALLCAP 250,14 May 2024,19268.92
159,NIFTY SMALLCAP 250,13 May 2024,18935.89
160,NIFTY SMALLCAP 250,10 May 2024,19004.04
161,NIFTY SMALLCAP 250,09 May 2024,18879.71
162,NIFTY SMALLCAP 250,08 May 2024,19393.71
163,NIFTY SMALLCAP 250,07 May 2024,19298.54
164,NIFTY SMALLCAP 250,06 May 2024,19648.19
165,NIFTY SMALLCAP 250,03 May 2024,19869.77
166,NIFTY SMALLCAP 250,02 May 2024,19937.79
167,NIFTY SMALLCAP 250,30 Apr 2024,19918.39
168,NIFTY SMALLCAP 250,29 Apr 2024,19907.29
169,NIFTY SMALLCAP 250,26 Apr 2024,19894.61
170,NIFTY SMALLCAP 250,25 Apr 2024,19799.85
171,NIFTY SMALLCAP 250,24 Apr 2024,19636.34
172,NIFTY SMALLCAP 250,23 Apr 2024,19481.35
173,NIFTY SMALLCAP 250,22 Apr 2024,19295.21
174,NIFTY SMALLCAP 250,19 Apr 2024,19073.82
175,NIFTY SMALLCAP 250,18 Apr 2024,19097.01
176,NIFTY SMALLCAP 250,16 Apr 2024,19100.86
177,NIFTY SMALLCAP 250,15 Apr 2024,18978.8
178,NIFTY SMALLCAP 250,12 Apr 2024,19275.06
179,NIFTY SMALLCAP 250,10 Apr 2024,19353.49
180,NIFTY SMALLCAP 250,09 Apr 2024,19238.91
181,NIFTY SMALLCAP 250,08 Apr 2024,19230.24
182,NIFTY SMALLCAP 250,05 Apr 2024,19182.05
183,NIFTY SMALLCAP 250,04 Apr 2024,19070.15
184,NIFTY SMALLCAP 250,03 Apr 2024,18952.0
185,NIFTY SMALLCAP 250,02 Apr 2024,18754.41
186,NIFTY SMALLCAP 250,01 Apr 2024,18570.61
187,NIFTY SMALLCAP 250,28 Mar 2024,18027.57
188,NIFTY SMALLCAP 250,27 Mar 2024,17967.65
189,NIFTY SMALLCAP 250,26 Mar 2024,17822.06
190,NIFTY SMALLCAP 250,22 Mar 2024,17813.92
191,NIFTY SMALLCAP 250,21 Mar 2024,17670.42
192,NIFTY SMALLCAP 250,20 Mar 2024,17275.7
193,NIFTY SMALLCAP 250,19 Mar 2024,17256.64
194,NIFTY SMALLCAP 250,18 Mar 2024,17462.5
195,NIFTY SMALLCAP 250,15 Mar 2024,17512.97
196,NIFTY SMALLCAP 250,14 Mar 2024,17475.66
197,NIFTY SMALLCAP 250,13 Mar 2024,16947.96
198,NIFTY SMALLCAP 250,12 Mar 2024,17873.11
199,NIFTY SMALLCAP 250,11 Mar 2024,18248.59
200,NIFTY SMALLCAP 250,07 Mar 2024,18620.98
201,NIFTY SMALLCAP 250,06 Mar 2024,18470.74
202,NIFTY SMALLCAP 250,05 Mar 2024,18842.06
203,NIFTY SMALLCAP 250,04 Mar 2024,18964.71
204,NIFTY SMALLCAP 250,02 Mar 2024,19079.26
205,NIFTY SMALLCAP 250,01 Mar 2024,18944.92
206,NIFTY SMALLCAP 250,29 Feb 2024,18823.79
207,NIFTY SMALLCAP 250,28 Feb 2024,18735.97
208,NIFTY SMALLCAP 250,27 Feb 2024,19096.61
209,NIFTY SMALLCAP 250,26 Feb 2024,19048.11
210,NIFTY SMALLCAP 250,23 Feb 2024,19080.69
211,NIFTY SMALLCAP 250,22 Feb 2024,18969.98
212,NIFTY SMALLCAP 250,21 Feb 2024,18854.99
213,NIFTY SMALLCAP 250,20 Feb 2024,19002.59
214,NIFTY SMALLCAP 250,19 Feb 2024,19078.38
215,NIFTY SMALLCAP 250,16 Feb 2024,18987.72
216,NIFTY SMALLCAP 250,15 Feb 2024,18861.1
217,NIFTY SMALLCAP 250,14 Feb 2024,18643.65
218,NIFTY SMALLCAP 250,13 Feb 2024,18406.88
219,NIFTY SMALLCAP 250,12 Feb 2024,18341.41
220,NIFTY SMALLCAP 250,09 Feb 2024,19017.2
221,NIFTY SMALLCAP 250,08 Feb 2024,19260.33
222,NIFTY SMALLCAP 250,07 Feb 2024,19343.94
223,NIFTY SMALLCAP 250,06 Feb 2024,19242.83
224,NIFTY SMALLCAP 250,05 Feb 2024,19064.01
225,NIFTY SMALLCAP 250,02 Feb 2024,19072.06
226,NIFTY SMALLCAP 250,01 Feb 2024,18955.35
227,NIFTY SMALLCAP 250,31 Jan 2024,18929.24
228,NIFTY SMALLCAP 250,30 Jan 2024,18535.27
229,NIFTY SMALLCAP 250,29 Jan 2024,18510.5
230,NIFTY SMALLCAP 250,25 Jan 2024,18274.36
231,NIFTY SMALLCAP 250,24 Jan 2024,18177.24
232,NIFTY SMALLCAP 250,23 Jan 2024,17863.18
233,NIFTY SMALLCAP 250,20 Jan 2024,18360.96
234,NIFTY SMALLCAP 250,19 Jan 2024,18278.45
235,NIFTY SMALLCAP 250,18 Jan 2024,18085.45
236,NIFTY SMALLCAP 250,17 Jan 2024,18087.55
237,NIFTY SMALLCAP 250,16 Jan 2024,18279.1
238,NIFTY SMALLCAP 250,15 Jan 2024,18329.3
239,NIFTY SMALLCAP 250,12 Jan 2024,18283.72
240,NIFTY SMALLCAP 250,11 Jan 2024,18215.63
241,NIFTY SMALLCAP 250,10 Jan 2024,18066.52
242,NIFTY SMALLCAP 250,09 Jan 2024,18030.16
243,NIFTY SMALLCAP 250,08 Jan 2024,17963.9
244,NIFTY SMALLCAP 250,05 Jan 2024,18069.74
245,NIFTY SMALLCAP 250,04 Jan 2024,17948.96
246,NIFTY SMALLCAP 250,03 Jan 2024,17766.45
247,NIFTY SMALLCAP 250,02 Jan 2024,17745.36
248,NIFTY SMALLCAP 250,01 Jan 2024,17752.2
0,NIFTY SMALLCAP 250,31 Dec 2025,21212.7
1,NIFTY SMALLCAP 250,30 Dec 2025,20967.51
2,NIFTY SMALLCAP 250,29 Dec 2025,21010.36
3,NIFTY SMALLCAP 250,26 Dec 2025,21122.77
4,NIFTY SMALLCAP 250,24 Dec 2025,21161.84
5,NIFTY SMALLCAP 250,23 Dec 2025,21149.42
6,NIFTY SMALLCAP 250,22 Dec 2025,21061.3
7,NIFTY SMALLCAP 250,19 Dec 2025,20860.45
8,NIFTY SMALLCAP 250,18 Dec 2025,20585.79
9,NIFTY SMALLCAP 250,17 Dec 2025,20609.32
10,NIFTY SMALLCAP 250,16 Dec 2025,20758.78
11,NIFTY SMALLCAP 250,15 Dec 2025,20920.53
12,NIFTY SMALLCAP 250,12 Dec 2025,20846.02
13,NIFTY SMALLCAP 250,11 Dec 2025,20673.75
14,NIFTY SMALLCAP 250,10 Dec 2025,20555.05
15,NIFTY SMALLCAP 250,09 Dec 2025,20702.08
16,NIFTY SMALLCAP 250,08 Dec 2025,20494.05
17,NIFTY SMALLCAP 250,05 Dec 2025,20970.69
18,NIFTY SMALLCAP 250,04 Dec 2025,21082.57
19,NIFTY SMALLCAP 250,03 Dec 2025,21132.81
20,NIFTY SMALLCAP 250,02 Dec 2025,21226.62
21,NIFTY SMALLCAP 250,01 Dec 2025,21320.85
22,NIFTY SMALLCAP 250,28 Nov 2025,21272.59
23,NIFTY SMALLCAP 250,27 Nov 2025,21320.16
24,NIFTY SMALLCAP 250,26 Nov 2025,21396.16
25,NIFTY SMALLCAP 250,25 Nov 2025,21146.48
26,NIFTY SMALLCAP 250,24 Nov 2025,21124.13
27,NIFTY SMALLCAP 250,21 Nov 2025,21261.29
28,NIFTY SMALLCAP 250,20 Nov 2025,21528.95
29,NIFTY SMALLCAP 250,19 Nov 2025,21549.14
30,NIFTY SMALLCAP 250,18 Nov 2025,21639.88
31,NIFTY SMALLCAP 250,17 Nov 2025,21862.49
32,NIFTY SMALLCAP 250,14 Nov 2025,21714.05
33,NIFTY SMALLCAP 250,13 Nov 2025,21671.57
34,NIFTY SMALLCAP 250,12 Nov 2025,21757.89
35,NIFTY SMALLCAP 250,11 Nov 2025,21597.51
36,NIFTY SMALLCAP 250,10 Nov 2025,21626.99
37,NIFTY SMALLCAP 250,07 Nov 2025,21627.94
38,NIFTY SMALLCAP 250,06 Nov 2025,21678.33
39,NIFTY SMALLCAP 250,04 Nov 2025,22007.04
40,NIFTY SMALLCAP 250,03 Nov 2025,22151.94
41,NIFTY SMALLCAP 250,31 Oct 2025,21998.15
42,NIFTY SMALLCAP 250,30 Oct 2025,22121.86
43,NIFTY SMALLCAP 250,29 Oct 2025,22137.15
44,NIFTY SMALLCAP 250,28 Oct 2025,22039.07
45,NIFTY SMALLCAP 250,27 Oct 2025,22018.46
46,NIFTY SMALLCAP 250,24 Oct 2025,21875.87
47,NIFTY SMALLCAP 250,23 Oct 2025,21907.48
48,NIFTY SMALLCAP 250,21 Oct 2025,21959.74
49,NIFTY SMALLCAP 250,20 Oct 2025,21808.19
50,NIFTY SMALLCAP 250,17 Oct 2025,21692.76
51,NIFTY SMALLCAP 250,16 Oct 2025,21744.16
52,NIFTY SMALLCAP 250,15 Oct 2025,21661.3
53,NIFTY SMALLCAP 250,14 Oct 2025,21485.24
54,NIFTY SMALLCAP 250,13 Oct 2025,21675.4
55,NIFTY SMALLCAP 250,10 Oct 2025,21738.49
56,NIFTY SMALLCAP 250,09 Oct 2025,21604.94
57,NIFTY SMALLCAP 250,08 Oct 2025,21539.86
58,NIFTY SMALLCAP 250,07 Oct 2025,21657.08
59,NIFTY SMALLCAP 250,06 Oct 2025,21633.35
60,NIFTY SMALLCAP 250,03 Oct 2025,21614.49
61,NIFTY SMALLCAP 250,01 Oct 2025,21429.13
62,NIFTY SMALLCAP 250,30 Sep 2025,21204.77
63,NIFTY SMALLCAP 250,29 Sep 2025,21170.94
64,NIFTY SMALLCAP 250,26 Sep 2025,21192.48
65,NIFTY SMALLCAP 250,25 Sep 2025,21656.8
66,NIFTY SMALLCAP 250,24 Sep 2025,21800.98
67,NIFTY SMALLCAP 250,23 Sep 2025,21920.59
68,NIFTY SMALLCAP 250,22 Sep 2025,22034.45
69,NIFTY SMALLCAP 250,19 Sep 2025,22237.55
70,NIFTY SMALLCAP 250,18 Sep 2025,22206.38
71,NIFTY SMALLCAP 250,17 Sep 2025,22191.9
72,NIFTY SMALLCAP 250,16 Sep 2025,22079.03
73,NIFTY SMALLCAP 250,15 Sep 2025,21916.48
74,NIFTY SMALLCAP 250,12 Sep 2025,21777.45
75,NIFTY SMALLCAP 250,11 Sep 2025,21706.21
76,NIFTY SMALLCAP 250,10 Sep 2025,21707.88
77,NIFTY SMALLCAP 250,09 Sep 2025,21563.16
78,NIFTY SMALLCAP 250,08 Sep 2025,21506.53
79,NIFTY SMALLCAP 250,05 Sep 2025,21466.31
80,NIFTY SMALLCAP 250,04 Sep 2025,21416.04
81,NIFTY SMALLCAP 250,03 Sep 2025,21559.37
82,NIFTY SMALLCAP 250,02 Sep 2025,21379.44
83,NIFTY SMALLCAP 250,01 Sep 2025,21252.36
84,NIFTY SMALLCAP 250,29 Aug 2025,20956.89
85,NIFTY SMALLCAP 250,28 Aug 2025,21023.49
86,NIFTY SMALLCAP 250,26 Aug 2025,21256.13
87,NIFTY SMALLCAP 250,25 Aug 2025,21657.97
88,NIFTY SMALLCAP 250,22 Aug 2025,21644.61
89,NIFTY SMALLCAP 250,21 Aug 2025,21677.19
90,NIFTY SMALLCAP 250,20 Aug 2025,21660.44
91,NIFTY SMALLCAP 250,19 Aug 2025,21586.78
92,NIFTY SMALLCAP 250,18 Aug 2025,21424.25
93,NIFTY SMALLCAP 250,14 Aug 2025,21142.3
94,NIFTY SMALLCAP 250,13 Aug 2025,21228.36
95,NIFTY SMALLCAP 250,12 Aug 2025,21092.11
96,NIFTY SMALLCAP 250,11 Aug 2025,21086.56
97,NIFTY SMALLCAP 250,08 Aug 2025,20989.35
98,NIFTY SMALLCAP 250,07 Aug 2025,21254.06
99,NIFTY SMALLCAP 250,06 Aug 2025,21268.92
100,NIFTY SMALLCAP 250,05 Aug 2025,21526.53
101,NIFTY SMALLCAP 250,04 Aug 2025,21594.29
102,NIFTY SMALLCAP 250,01 Aug 2025,21383.66
103,NIFTY SMALLCAP 250,31 Jul 2025,21734.93
104,NIFTY SMALLCAP 250,30 Jul 2025,21930.88
105,NIFTY SMALLCAP 250,29 Jul 2025,21952.49
106,NIFTY SMALLCAP 250,28 Jul 2025,21754.29
107,NIFTY SMALLCAP 250,25 Jul 2025,22028.83
108,NIFTY SMALLCAP 250,24 Jul 2025,22474.98
109,NIFTY SMALLCAP 250,23 Jul 2025,22622.28
110,NIFTY SMALLCAP 250,22 Jul 2025,22591.28
111,NIFTY SMALLCAP 250,21 Jul 2025,22668.52
112,NIFTY SMALLCAP 250,18 Jul 2025,22692.65
113,NIFTY SMALLCAP 250,17 Jul 2025,22843.59
114,NIFTY SMALLCAP 250,16 Jul 2025,22781.78
115,NIFTY SMALLCAP 250,15 Jul 2025,22741.86
116,NIFTY SMALLCAP 250,14 Jul 2025,22558.94
117,NIFTY SMALLCAP 250,11 Jul 2025,22352.01
118,NIFTY SMALLCAP 250,10 Jul 2025,22508.01
119,NIFTY SMALLCAP 250,09 Jul 2025,22523.01
120,NIFTY SMALLCAP 250,08 Jul 2025,22399.3
121,NIFTY SMALLCAP 250,07 Jul 2025,22451.92
122,NIFTY SMALLCAP 250,04 Jul 2025,22497.36
123,NIFTY SMALLCAP 250,03 Jul 2025,22489.9
124,NIFTY SMALLCAP 250,02 Jul 2025,22407.63
125,NIFTY SMALLCAP 250,01 Jul 2025,22494.94
126,NIFTY SMALLCAP 250,30 Jun 2025,22539.86
