IndexName,Date,Total Returns Index
NIFTY 500,16-Sep-16,10809.89
NIFTY 500,15-Sep-16,10774.29
NIFTY 500,14-Sep-16,10761.82
NIFTY 500,12-Sep-16,10711.08
NIFTY 500,9-Sep-16,10934.44
NIFTY 500,8-Sep-16,11031.32
NIFTY 500,7-Sep-16,10977.36
NIFTY 500,6-Sep-16,10987.6
NIFTY 500,2-Sep-16,10828.04
NIFTY 500,1-Sep-16,10783.22
NIFTY 500,31-Aug-16,10806.58
NIFTY 500,30-Aug-16,10762.82
NIFTY 500,29-Aug-16,10616.61
NIFTY 500,26-Aug-16,10578.81
NIFTY 500,25-Aug-16,10591.34
NIFTY 500,24-Aug-16,10652.63
NIFTY 500,23-Aug-16,10614.66
NIFTY 500,22-Aug-16,10620.31
NIFTY 500,19-Aug-16,10668.86
NIFTY 500,18-Aug-16,10657.76
NIFTY 500,17-Aug-16,10587.03
NIFTY 500,16-Aug-16,10580.59
NIFTY 500,12-Aug-16,10592.39
NIFTY 500,11-Aug-16,10508.13
NIFTY 500,10-Aug-16,10489.54
NIFTY 500,9-Aug-16,10620.56
NIFTY 500,8-Aug-16,10662.79
NIFTY 500,5-Aug-16,10613.15
NIFTY 500,4-Aug-16,10445.76
NIFTY 500,3-Aug-16,10422.99
NIFTY 500,2-Aug-16,10535.23
NIFTY 500,1-Aug-16,10568.95
NIFTY 500,29-Jul-16,10561.53
NIFTY 500,28-Jul-16,10573.42
NIFTY 500,27-Jul-16,10510.64
NIFTY 500,26-Jul-16,10470.31
NIFTY 500,25-Jul-16,10521.16
NIFTY 500,22-Jul-16,10407.44
NIFTY 500,21-Jul-16,10348.6
NIFTY 500,20-Jul-16,10396.66
NIFTY 500,19-Jul-16,10334.21
NIFTY 500,18-Jul-16,10310.87
NIFTY 500,15-Jul-16,10356.16
NIFTY 500,14-Jul-16,10380.92
NIFTY 500,13-Jul-16,10324.9
NIFTY 500,12-Jul-16,10346.5
NIFTY 500,11-Jul-16,10287.57
NIFTY 500,8-Jul-16,10126
NIFTY 500,7-Jul-16,10140.75
NIFTY 500,5-Jul-16,10140.15
NIFTY 500,4-Jul-16,10170.09
NIFTY 500,1-Jul-16,10106.39
NIFTY 500,30-Jun-16,10038.73
NIFTY 500,29-Jun-16,9932.52
NIFTY 500,28-Jun-16,9828.27
NIFTY 500,27-Jun-16,9779.32
NIFTY 500,24-Jun-16,9738.77
NIFTY 500,23-Jun-16,9932.84
NIFTY 500,22-Jun-16,9875.46
NIFTY 500,21-Jun-16,9895.69
NIFTY 500,20-Jun-16,9903.05
NIFTY 500,17-Jun-16,9832.76
NIFTY 500,16-Jun-16,9800.32
NIFTY 500,15-Jun-16,9857.69
NIFTY 500,14-Jun-16,9755.44
NIFTY 500,13-Jun-16,9742.85
NIFTY 500,10-Jun-16,9810.17
NIFTY 500,9-Jun-16,9846.98
NIFTY 500,8-Jun-16,9903.43
NIFTY 500,7-Jun-16,9878.13
NIFTY 500,6-Jun-16,9803.72
NIFTY 500,3-Jun-16,9817.43
NIFTY 500,2-Jun-16,9822.02
NIFTY 500,1-Jun-16,9773.47
NIFTY 500,31-May-16,9757.09
NIFTY 500,30-May-16,9780.4
NIFTY 500,27-May-16,9735.44
NIFTY 500,26-May-16,9632.59
NIFTY 500,25-May-16,9491.69
NIFTY 500,24-May-16,9307.99
NIFTY 500,23-May-16,9303.21
NIFTY 500,20-May-16,9328.71
NIFTY 500,19-May-16,9376.55
NIFTY 500,18-May-16,9484.05
NIFTY 500,17-May-16,9495.73
NIFTY 500,16-May-16,9465.02
NIFTY 500,13-May-16,9427.84
NIFTY 500,12-May-16,9511.69
NIFTY 500,11-May-16,9443.08
NIFTY 500,10-May-16,9477.86
NIFTY 500,9-May-16,9457.72
NIFTY 500,6-May-16,9316.38
NIFTY 500,5-May-16,9309.92
NIFTY 500,4-May-16,9286.59
NIFTY 500,3-May-16,9356.97
NIFTY 500,2-May-16,9423.72
NIFTY 500,29-Apr-16,9435.77
NIFTY 500,28-Apr-16,9428.01
NIFTY 500,27-Apr-16,9572.88
NIFTY 500,26-Apr-16,9551.54
NIFTY 500,25-Apr-16,9442.6
NIFTY 500,22-Apr-16,9491.99
NIFTY 500,21-Apr-16,9501.07
NIFTY 500,20-Apr-16,9513.99
NIFTY 500,18-Apr-16,9502.13
NIFTY 500,13-Apr-16,9416.66
NIFTY 500,12-Apr-16,9265.75
NIFTY 500,11-Apr-16,9209.21
NIFTY 500,8-Apr-16,9088.92
NIFTY 500,7-Apr-16,9064.79
NIFTY 500,6-Apr-16,9133.81
NIFTY 500,5-Apr-16,9105.56
NIFTY 500,4-Apr-16,9279.23
NIFTY 500,1-Apr-16,9230.34
NIFTY 500,31-Mar-16,9239.92
NIFTY 500,30-Mar-16,9217.78
NIFTY 500,29-Mar-16,9053.98
NIFTY 500,28-Mar-16,9070.68
NIFTY 500,23-Mar-16,9197.92
NIFTY 500,22-Mar-16,9190.1
NIFTY 500,21-Mar-16,9172.3
NIFTY 500,18-Mar-16,9050.81
NIFTY 500,17-Mar-16,8954.2
NIFTY 500,16-Mar-16,8924.52
NIFTY 500,15-Mar-16,8899.93
NIFTY 500,14-Mar-16,8985.75
NIFTY 500,11-Mar-16,8945.45
NIFTY 500,10-Mar-16,8923.32
NIFTY 500,9-Mar-16,8969.23
NIFTY 500,8-Mar-16,8924.33
NIFTY 500,4-Mar-16,8918.06
NIFTY 500,3-Mar-16,8888.13
NIFTY 500,2-Mar-16,8771.84
NIFTY 500,1-Mar-16,8604.5
NIFTY 500,29-Feb-16,8332.74
NIFTY 500,26-Feb-16,8365.56
NIFTY 500,25-Feb-16,8313.56
NIFTY 500,24-Feb-16,8375.38
NIFTY 500,23-Feb-16,8477.03
NIFTY 500,22-Feb-16,8609.89
NIFTY 500,19-Feb-16,8575.69
NIFTY 500,18-Feb-16,8559.1
NIFTY 500,17-Feb-16,8475.06
NIFTY 500,16-Feb-16,8415.34
NIFTY 500,15-Feb-16,8571.9
NIFTY 500,12-Feb-16,8335.12
NIFTY 500,11-Feb-16,8349.07
NIFTY 500,10-Feb-16,8646.6
NIFTY 500,9-Feb-16,8751.58
NIFTY 500,8-Feb-16,8871.81
NIFTY 500,5-Feb-16,8958.55
NIFTY 500,4-Feb-16,8837.24
NIFTY 500,3-Feb-16,8808.54
NIFTY 500,2-Feb-16,8931.05
NIFTY 500,1-Feb-16,9058.07
NIFTY 500,29-Jan-16,9054.56
NIFTY 500,28-Jan-16,8898.25
NIFTY 500,27-Jan-16,8915.95
NIFTY 500,25-Jan-16,8904.06
NIFTY 500,22-Jan-16,8878.15
NIFTY 500,21-Jan-16,8700.17
NIFTY 500,20-Jan-16,8733.39
NIFTY 500,19-Jan-16,8889.65
NIFTY 500,18-Jan-16,8780.81
NIFTY 500,15-Jan-16,8942.51
NIFTY 500,14-Jan-16,9107.86
NIFTY 500,13-Jan-16,9161.79
NIFTY 500,12-Jan-16,9146.77
NIFTY 500,11-Jan-16,9213.09
NIFTY 500,8-Jan-16,9268.72
NIFTY 500,7-Jan-16,9205.9
NIFTY 500,6-Jan-16,9435.52
NIFTY 500,5-Jan-16,9481.03
NIFTY 500,4-Jan-16,9468.58
NIFTY 500,1-Jan-16,9643.99
NIFTY 500,29-Dec-17,13896.02
NIFTY 500,28-Dec-17,13815.8
NIFTY 500,27-Dec-17,13819.26
NIFTY 500,26-Dec-17,13866.27
NIFTY 500,22-Dec-17,13809.42
NIFTY 500,21-Dec-17,13745.34
NIFTY 500,20-Dec-17,13709.78
NIFTY 500,19-Dec-17,13705.34
NIFTY 500,18-Dec-17,13574.2
NIFTY 500,15-Dec-17,13494.85
NIFTY 500,14-Dec-17,13373.19
NIFTY 500,13-Dec-17,13326.52
NIFTY 500,12-Dec-17,13406.62
NIFTY 500,11-Dec-17,13517.03
NIFTY 500,8-Dec-17,13456.52
NIFTY 500,7-Dec-17,13328.38
NIFTY 500,6-Dec-17,13160.7
NIFTY 500,5-Dec-17,13260.34
NIFTY 500,4-Dec-17,13264.38
NIFTY 500,1-Dec-17,13265.94
NIFTY 500,30-Nov-17,13403.72
NIFTY 500,29-Nov-17,13535.77
NIFTY 500,28-Nov-17,13549.81
NIFTY 500,27-Nov-17,13569.12
NIFTY 500,24-Nov-17,13537.67
NIFTY 500,23-Nov-17,13481.09
NIFTY 500,22-Nov-17,13463.99
NIFTY 500,21-Nov-17,13448.92
NIFTY 500,20-Nov-17,13414.42
NIFTY 500,17-Nov-17,13377.94
NIFTY 500,16-Nov-17,13272.37
NIFTY 500,15-Nov-17,13138.35
NIFTY 500,14-Nov-17,13252.24
NIFTY 500,13-Nov-17,13297.47
NIFTY 500,10-Nov-17,13403.43
NIFTY 500,9-Nov-17,13390.89
NIFTY 500,8-Nov-17,13347.31
NIFTY 500,7-Nov-17,13423.23
NIFTY 500,6-Nov-17,13574.58
NIFTY 500,3-Nov-17,13556.06
NIFTY 500,2-Nov-17,13520.5
NIFTY 500,1-Nov-17,13515.96
NIFTY 500,31-Oct-17,13394.75
NIFTY 500,30-Oct-17,13405.53
NIFTY 500,27-Oct-17,13316.83
NIFTY 500,26-Oct-17,13320.16
NIFTY 500,25-Oct-17,13259.23
NIFTY 500,24-Oct-17,13153.91
NIFTY 500,23-Oct-17,13123.33
NIFTY 500,19-Oct-17,13071.76
NIFTY 500,18-Oct-17,13140.53
NIFTY 500,17-Oct-17,13166.39
NIFTY 500,16-Oct-17,13141.38
NIFTY 500,13-Oct-17,13071.12
NIFTY 500,12-Oct-17,13002.13
NIFTY 500,11-Oct-17,12859.33
NIFTY 500,10-Oct-17,12923.71
NIFTY 500,9-Oct-17,12867.94
NIFTY 500,6-Oct-17,12852.04
NIFTY 500,5-Oct-17,12733.64
NIFTY 500,4-Oct-17,12734.23
NIFTY 500,3-Oct-17,12669.17
NIFTY 500,29-Sep-17,12577.95
NIFTY 500,28-Sep-17,12515.16
NIFTY 500,27-Sep-17,12462.32
NIFTY 500,26-Sep-17,12657.77
NIFTY 500,25-Sep-17,12633.98
NIFTY 500,22-Sep-17,12779.76
NIFTY 500,21-Sep-17,13033.09
NIFTY 500,20-Sep-17,13072.23
NIFTY 500,19-Sep-17,13091.41
NIFTY 500,18-Sep-17,13084.03
NIFTY 500,15-Sep-17,12996.37
NIFTY 500,14-Sep-17,12992.19
NIFTY 500,13-Sep-17,12963.97
NIFTY 500,12-Sep-17,12998.27
NIFTY 500,11-Sep-17,12881.49
NIFTY 500,8-Sep-17,12790.55
NIFTY 500,7-Sep-17,12801.05
NIFTY 500,6-Sep-17,12762.86
NIFTY 500,5-Sep-17,12784.41
NIFTY 500,4-Sep-17,12715.31
NIFTY 500,1-Sep-17,12795.51
NIFTY 500,31-Aug-17,12707.41
NIFTY 500,30-Aug-17,12660.32
NIFTY 500,29-Aug-17,12526.74
NIFTY 500,28-Aug-17,12669.7
NIFTY 500,24-Aug-17,12576.34
NIFTY 500,23-Aug-17,12543.72
NIFTY 500,22-Aug-17,12418.09
NIFTY 500,21-Aug-17,12432.66
NIFTY 500,18-Aug-17,12556.61
NIFTY 500,17-Aug-17,12627.5
NIFTY 500,16-Aug-17,12616.44
NIFTY 500,14-Aug-17,12478.55
NIFTY 500,11-Aug-17,12311.4
NIFTY 500,10-Aug-17,12409.81
NIFTY 500,9-Aug-17,12612.37
NIFTY 500,8-Aug-17,12743.25
NIFTY 500,7-Aug-17,12859.07
NIFTY 500,4-Aug-17,12814.74
NIFTY 500,3-Aug-17,12745.7
NIFTY 500,2-Aug-17,12829.27
NIFTY 500,1-Aug-17,12865.27
NIFTY 500,31-Jul-17,12837.04
NIFTY 500,28-Jul-17,12768.97
NIFTY 500,27-Jul-17,12753.12
NIFTY 500,26-Jul-17,12767.91
NIFTY 500,25-Jul-17,12711.75
NIFTY 500,24-Jul-17,12700.15
NIFTY 500,21-Jul-17,12650.09
NIFTY 500,20-Jul-17,12608.51
NIFTY 500,19-Jul-17,12635.56
NIFTY 500,18-Jul-17,12529.83
NIFTY 500,17-Jul-17,12630.62
NIFTY 500,14-Jul-17,12602.52
NIFTY 500,13-Jul-17,12605.02
NIFTY 500,12-Jul-17,12510.04
NIFTY 500,11-Jul-17,12450.31
NIFTY 500,10-Jul-17,12467.16
NIFTY 500,7-Jul-17,12353.92
NIFTY 500,6-Jul-17,12357.06
NIFTY 500,5-Jul-17,12308.37
NIFTY 500,4-Jul-17,12248.5
NIFTY 500,3-Jul-17,12256.67
NIFTY 500,30-Jun-17,12132.6
NIFTY 500,29-Jun-17,12087.21
NIFTY 500,28-Jun-17,12051.07
NIFTY 500,27-Jun-17,12059.45
NIFTY 500,23-Jun-17,12160.56
NIFTY 500,22-Jun-17,12260.64
NIFTY 500,21-Jun-17,12286.83
NIFTY 500,20-Jun-17,12301.38
NIFTY 500,19-Jun-17,12296.81
NIFTY 500,16-Jun-17,12236.16
NIFTY 500,15-Jun-17,12219.65
NIFTY 500,14-Jun-17,12248.8
NIFTY 500,13-Jun-17,12230.1
NIFTY 500,12-Jun-17,12227.81
NIFTY 500,9-Jun-17,12291.31
NIFTY 500,8-Jun-17,12256.91
NIFTY 500,7-Jun-17,12259.86
NIFTY 500,6-Jun-17,12209.99
NIFTY 500,5-Jun-17,12265.94
NIFTY 500,2-Jun-17,12214.27
NIFTY 500,1-Jun-17,12156.89
NIFTY 500,31-May-17,12126.76
NIFTY 500,30-May-17,12094.79
NIFTY 500,29-May-17,12052.09
NIFTY 500,26-May-17,12098.08
NIFTY 500,25-May-17,11954.04
NIFTY 500,24-May-17,11769.11
NIFTY 500,23-May-17,11844.6
NIFTY 500,22-May-17,11954.78
NIFTY 500,19-May-17,11988.17
NIFTY 500,18-May-17,12018.6
NIFTY 500,17-May-17,12188.17
NIFTY 500,16-May-17,12191.44
NIFTY 500,15-May-17,12121.96
NIFTY 500,12-May-17,12046.33
NIFTY 500,11-May-17,12092.44
NIFTY 500,10-May-17,12076.74
NIFTY 500,9-May-17,11964.28
NIFTY 500,8-May-17,11940.14
NIFTY 500,5-May-17,11892.47
NIFTY 500,4-May-17,11997.73
NIFTY 500,3-May-17,11941.8
NIFTY 500,2-May-17,11947.1
NIFTY 500,28-Apr-17,11922.34
NIFTY 500,27-Apr-17,11933.7
NIFTY 500,26-Apr-17,11946.26
NIFTY 500,25-Apr-17,11925.74
NIFTY 500,24-Apr-17,11810.47
NIFTY 500,21-Apr-17,11694.88
NIFTY 500,20-Apr-17,11702.74
NIFTY 500,19-Apr-17,11641.62
NIFTY 500,18-Apr-17,11614.85
NIFTY 500,17-Apr-17,11672.13
NIFTY 500,13-Apr-17,11675.47
NIFTY 500,12-Apr-17,11724.71
NIFTY 500,11-Apr-17,11765.69
NIFTY 500,10-Apr-17,11681.59
NIFTY 500,7-Apr-17,11671.65
NIFTY 500,6-Apr-17,11739.48
NIFTY 500,5-Apr-17,11743.79
NIFTY 500,3-Apr-17,11682.98
NIFTY 500,31-Mar-17,11598.65
NIFTY 500,30-Mar-17,11570.97
NIFTY 500,29-Mar-17,11524
NIFTY 500,28-Mar-17,11474.13
NIFTY 500,27-Mar-17,11406.27
NIFTY 500,24-Mar-17,11463.91
NIFTY 500,23-Mar-17,11432.1
NIFTY 500,22-Mar-17,11351.31
NIFTY 500,21-Mar-17,11465.92
NIFTY 500,20-Mar-17,11479.48
NIFTY 500,17-Mar-17,11500.51
NIFTY 500,16-Mar-17,11493.89
NIFTY 500,15-Mar-17,11384.1
NIFTY 500,14-Mar-17,11356.47
NIFTY 500,10-Mar-17,11170.2
NIFTY 500,9-Mar-17,11168.88
NIFTY 500,8-Mar-17,11168.88
NIFTY 500,7-Mar-17,11204.1
NIFTY 500,6-Mar-17,11218.67
NIFTY 500,3-Mar-17,11147.38
NIFTY 500,2-Mar-17,11140.72
NIFTY 500,1-Mar-17,11231.97
NIFTY 500,28-Feb-17,11163.37
NIFTY 500,27-Feb-17,11157.3
NIFTY 500,23-Feb-17,11189.57
NIFTY 500,22-Feb-17,11177.66
NIFTY 500,21-Feb-17,11182.31
NIFTY 500,20-Feb-17,11133.95
NIFTY 500,17-Feb-17,11056.01
NIFTY 500,16-Feb-17,10999.92
NIFTY 500,15-Feb-17,10900.89
NIFTY 500,14-Feb-17,11005.75
NIFTY 500,13-Feb-17,11036.99
NIFTY 500,10-Feb-17,11042.84
NIFTY 500,9-Feb-17,11031.66
NIFTY 500,8-Feb-17,11014.74
NIFTY 500,7-Feb-17,10997.99
NIFTY 500,6-Feb-17,11032.65
NIFTY 500,3-Feb-17,10948.16
NIFTY 500,2-Feb-17,10915.2
NIFTY 500,1-Feb-17,10868.73
NIFTY 500,31-Jan-17,10670.2
NIFTY 500,30-Jan-17,10775.29
NIFTY 500,27-Jan-17,10779.67
NIFTY 500,25-Jan-17,10725.46
NIFTY 500,24-Jan-17,10577.27
NIFTY 500,23-Jan-17,10472.14
NIFTY 500,20-Jan-17,10413.71
NIFTY 500,19-Jan-17,10536.59
NIFTY 500,18-Jan-17,10508.63
NIFTY 500,17-Jan-17,10471.94
NIFTY 500,16-Jan-17,10478.19
NIFTY 500,13-Jan-17,10449.78
NIFTY 500,12-Jan-17,10454.93
NIFTY 500,11-Jan-17,10429.31
NIFTY 500,10-Jan-17,10310.82
NIFTY 500,9-Jan-17,10242.8
NIFTY 500,6-Jan-17,10239.87
NIFTY 500,5-Jan-17,10274.28
NIFTY 500,4-Jan-17,10164.19
NIFTY 500,3-Jan-17,10161.31
NIFTY 500,2-Jan-17,10123.35
NIFTY 500,31-Dec-18,13599.13
NIFTY 500,28-Dec-18,13573.23
NIFTY 500,27-Dec-18,13461.24
NIFTY 500,26-Dec-18,13406.24
NIFTY 500,24-Dec-18,13348.09
NIFTY 500,21-Dec-18,13466.86
NIFTY 500,20-Dec-18,13688.88
NIFTY 500,19-Dec-18,13707.21
NIFTY 500,18-Dec-18,13604.26
NIFTY 500,17-Dec-18,13569.56
NIFTY 500,14-Dec-18,13476.66
NIFTY 500,13-Dec-18,13455.91
NIFTY 500,12-Dec-18,13373.36
NIFTY 500,11-Dec-18,13111.79
NIFTY 500,10-Dec-18,12999.73
NIFTY 500,7-Dec-18,13253.29
NIFTY 500,6-Dec-18,13168.2
NIFTY 500,5-Dec-18,13384.98
NIFTY 500,4-Dec-18,13513.95
NIFTY 500,3-Dec-18,13529.42
NIFTY 500,30-Nov-18,13503.06
NIFTY 500,29-Nov-18,13462.63
NIFTY 500,28-Nov-18,13331.32
NIFTY 500,27-Nov-18,13317.44
NIFTY 500,26-Nov-18,13256.78
NIFTY 500,22-Nov-18,13161.85
NIFTY 500,21-Nov-18,13252.75
NIFTY 500,20-Nov-18,13282.16
NIFTY 500,19-Nov-18,13418.97
NIFTY 500,16-Nov-18,13330.69
NIFTY 500,15-Nov-18,13273.53
NIFTY 500,14-Nov-18,13222.75
NIFTY 500,13-Nov-18,13225.78
NIFTY 500,12-Nov-18,13129.95
NIFTY 500,9-Nov-18,13258.69
NIFTY 500,7-Nov-18,13239.33
NIFTY 500,6-Nov-18,13145.64
NIFTY 500,5-Nov-18,13156.88
NIFTY 500,2-Nov-18,13187.43
NIFTY 500,1-Nov-18,12999.37
NIFTY 500,31-Oct-18,12969.63
NIFTY 500,30-Oct-18,12742.59
NIFTY 500,29-Oct-18,12756.66
NIFTY 500,26-Oct-18,12470.57
NIFTY 500,25-Oct-18,12553.87
NIFTY 500,24-Oct-18,12667.65
NIFTY 500,23-Oct-18,12570.25
NIFTY 500,22-Oct-18,12698.2
NIFTY 500,19-Oct-18,12792.53
NIFTY 500,17-Oct-18,12967.17
NIFTY 500,16-Oct-18,13167.29
NIFTY 500,15-Oct-18,13046.23
NIFTY 500,12-Oct-18,12979.75
NIFTY 500,11-Oct-18,12681.39
NIFTY 500,10-Oct-18,12952.18
NIFTY 500,9-Oct-18,12677.49
NIFTY 500,8-Oct-18,12736.21
NIFTY 500,5-Oct-18,12769.28
NIFTY 500,4-Oct-18,13109.67
NIFTY 500,3-Oct-18,13408.52
NIFTY 500,1-Oct-18,13569.58
NIFTY 500,28-Sep-18,13496.26
NIFTY 500,27-Sep-18,13624.1
NIFTY 500,26-Sep-18,13772.06
NIFTY 500,25-Sep-18,13773.66
NIFTY 500,24-Sep-18,13684.55
NIFTY 500,21-Sep-18,13954.55
NIFTY 500,19-Sep-18,14132.44
NIFTY 500,18-Sep-18,14202.83
NIFTY 500,17-Sep-18,14353.62
NIFTY 500,14-Sep-18,14495.36
NIFTY 500,12-Sep-18,14299.56
NIFTY 500,11-Sep-18,14218.49
NIFTY 500,10-Sep-18,14414.37
NIFTY 500,7-Sep-18,14612.84
NIFTY 500,6-Sep-18,14524.31
NIFTY 500,5-Sep-18,14446.48
NIFTY 500,4-Sep-18,14507.89
NIFTY 500,3-Sep-18,14678.85
NIFTY 500,31-Aug-18,14782.95
NIFTY 500,30-Aug-18,14756.03
NIFTY 500,29-Aug-18,14753.44
NIFTY 500,28-Aug-18,14771.29
NIFTY 500,27-Aug-18,14731.17
NIFTY 500,24-Aug-18,14571.39
NIFTY 500,23-Aug-18,14601.32
NIFTY 500,21-Aug-18,14585.85
NIFTY 500,20-Aug-18,14551.95
NIFTY 500,17-Aug-18,14447.62
NIFTY 500,16-Aug-18,14322.64
NIFTY 500,14-Aug-18,14382.48
NIFTY 500,13-Aug-18,14272.7
NIFTY 500,10-Aug-18,14372.06
NIFTY 500,9-Aug-18,14438
NIFTY 500,8-Aug-18,14400.66
NIFTY 500,7-Aug-18,14341.27
NIFTY 500,6-Aug-18,14347.97
NIFTY 500,3-Aug-18,14312.09
NIFTY 500,2-Aug-18,14168.71
NIFTY 500,1-Aug-18,14258.89
NIFTY 500,31-Jul-18,14257.02
NIFTY 500,30-Jul-18,14209.48
NIFTY 500,27-Jul-18,14150.32
NIFTY 500,26-Jul-18,14015.05
NIFTY 500,25-Jul-18,13955.58
NIFTY 500,24-Jul-18,13955.93
NIFTY 500,23-Jul-18,13827.88
NIFTY 500,20-Jul-18,13712.17
NIFTY 500,19-Jul-18,13638.18
NIFTY 500,18-Jul-18,13677.65
NIFTY 500,17-Jul-18,13743.72
NIFTY 500,16-Jul-18,13618.67
NIFTY 500,13-Jul-18,13791
NIFTY 500,12-Jul-18,13837.41
NIFTY 500,11-Jul-18,13780.83
NIFTY 500,10-Jul-18,13801.46
NIFTY 500,9-Jul-18,13681.04
NIFTY 500,6-Jul-18,13556.77
NIFTY 500,5-Jul-18,13514.84
NIFTY 500,4-Jul-18,13551.84
NIFTY 500,3-Jul-18,13484.25
NIFTY 500,2-Jul-18,13424.54
NIFTY 500,29-Jun-18,13503.29
NIFTY 500,28-Jun-18,13318.37
NIFTY 500,27-Jun-18,13453.85
NIFTY 500,26-Jun-18,13600.44
NIFTY 500,25-Jun-18,13604.24
NIFTY 500,22-Jun-18,13695.9
NIFTY 500,21-Jun-18,13612.8
NIFTY 500,20-Jun-18,13663.75
NIFTY 500,19-Jun-18,13601.84
NIFTY 500,18-Jun-18,13725.35
NIFTY 500,15-Jun-18,13762.12
NIFTY 500,14-Jun-18,13781.18
NIFTY 500,13-Jun-18,13811.78
NIFTY 500,12-Jun-18,13811.73
NIFTY 500,11-Jun-18,13732.15
NIFTY 500,8-Jun-18,13708.4
NIFTY 500,7-Jun-18,13684.5
NIFTY 500,6-Jun-18,13545.67
NIFTY 500,5-Jun-18,13405.29
NIFTY 500,4-Jun-18,13501.53
NIFTY 500,1-Jun-18,13617.21
NIFTY 500,31-May-18,13705.62
NIFTY 500,30-May-18,13607.75
NIFTY 500,29-May-18,13630.69
NIFTY 500,28-May-18,13684.63
NIFTY 500,25-May-18,13549.37
NIFTY 500,24-May-18,13392.87
NIFTY 500,23-May-18,13325.63
NIFTY 500,22-May-18,13436.94
NIFTY 500,21-May-18,13382.6
NIFTY 500,18-May-18,13530.24
NIFTY 500,17-May-18,13670.14
NIFTY 500,16-May-18,13705.45
NIFTY 500,15-May-18,13760.15
NIFTY 500,14-May-18,13795.05
NIFTY 500,11-May-18,13833.86
NIFTY 500,10-May-18,13752.47
NIFTY 500,9-May-18,13837.48
NIFTY 500,8-May-18,13838.65
NIFTY 500,7-May-18,13837.1
NIFTY 500,4-May-18,13721
NIFTY 500,3-May-18,13792.81
NIFTY 500,2-May-18,13874.76
NIFTY 500,30-Apr-18,13950.42
NIFTY 500,27-Apr-18,13872.77
NIFTY 500,26-Apr-18,13781.25
NIFTY 500,25-Apr-18,13735
NIFTY 500,24-Apr-18,13794.14
NIFTY 500,23-Apr-18,13769.15
NIFTY 500,20-Apr-18,13731.17
NIFTY 500,19-Apr-18,13744.05
NIFTY 500,18-Apr-18,13678.25
NIFTY 500,17-Apr-18,13705.74
NIFTY 500,16-Apr-18,13677.8
NIFTY 500,13-Apr-18,13613.67
NIFTY 500,12-Apr-18,13583.7
NIFTY 500,11-Apr-18,13559.63
NIFTY 500,10-Apr-18,13542.43
NIFTY 500,9-Apr-18,13521.92
NIFTY 500,6-Apr-18,13473.25
NIFTY 500,5-Apr-18,13435.15
NIFTY 500,4-Apr-18,13184.34
NIFTY 500,3-Apr-18,13330.03
NIFTY 500,2-Apr-18,13254.74
NIFTY 500,28-Mar-18,13090.98
NIFTY 500,27-Mar-18,13187.9
NIFTY 500,26-Mar-18,13093.19
NIFTY 500,23-Mar-18,12926.25
NIFTY 500,22-Mar-18,13077.48
NIFTY 500,21-Mar-18,13142.31
NIFTY 500,20-Mar-18,13100.23
NIFTY 500,19-Mar-18,13052.85
NIFTY 500,16-Mar-18,13214.46
NIFTY 500,15-Mar-18,13399.61
NIFTY 500,14-Mar-18,13425.47
NIFTY 500,13-Mar-18,13434.83
NIFTY 500,12-Mar-18,13380.35
NIFTY 500,9-Mar-18,13181.83
NIFTY 500,8-Mar-18,13202.82
NIFTY 500,7-Mar-18,13109.11
NIFTY 500,6-Mar-18,13260.12
NIFTY 500,5-Mar-18,13400.93
NIFTY 500,1-Mar-18,13531.83
NIFTY 500,28-Feb-18,13585.49
NIFTY 500,27-Feb-18,13642.21
NIFTY 500,26-Feb-18,13686.8
NIFTY 500,23-Feb-18,13567.59
NIFTY 500,22-Feb-18,13402.06
NIFTY 500,21-Feb-18,13442.27
NIFTY 500,20-Feb-18,13417.24
NIFTY 500,19-Feb-18,13429.56
NIFTY 500,16-Feb-18,13540.46
NIFTY 500,15-Feb-18,13668.38
NIFTY 500,14-Feb-18,13668.94
NIFTY 500,12-Feb-18,13700.66
NIFTY 500,9-Feb-18,13558.03
NIFTY 500,8-Feb-18,13662.65
NIFTY 500,7-Feb-18,13486.61
NIFTY 500,6-Feb-18,13461.63
NIFTY 500,5-Feb-18,13686.64
NIFTY 500,2-Feb-18,13782.37
NIFTY 500,1-Feb-18,14188.25
NIFTY 500,31-Jan-18,14203.09
NIFTY 500,30-Jan-18,14268.94
NIFTY 500,29-Jan-18,14379.96
NIFTY 500,25-Jan-18,14365.84
NIFTY 500,24-Jan-18,14429.98
NIFTY 500,23-Jan-18,14464.05
NIFTY 500,22-Jan-18,14332.39
NIFTY 500,19-Jan-18,14237.54
NIFTY 500,18-Jan-18,14125.75
NIFTY 500,17-Jan-18,14182.88
NIFTY 500,16-Jan-18,14074.53
NIFTY 500,15-Jan-18,14202.3
NIFTY 500,12-Jan-18,14151.61
NIFTY 500,11-Jan-18,14129.78
NIFTY 500,10-Jan-18,14100.89
NIFTY 500,9-Jan-18,14115.81
NIFTY 500,8-Jan-18,14113.6
NIFTY 500,5-Jan-18,14017.23
NIFTY 500,4-Jan-18,13918.1
NIFTY 500,3-Jan-18,13820.88
NIFTY 500,2-Jan-18,13789.42
NIFTY 500,1-Jan-18,13813.81
NIFTY 500,31-Dec-19,14819.29
NIFTY 500,30-Dec-19,14897.54
NIFTY 500,27-Dec-19,14873.5
